iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
AND,Europe,Andorra,2021-08-01,14678.0,0.0,25714,128.0,0.0,143,189751015,0.0,332423,1654.73,0.0,1847,0.99,,,,,,,,,,,,,290.0,3749,0.0887,11.3,tests performed,86320.0,50747.0,35573.0,,,305.0,111.59,65.6,45.99,,3943.0,177.0,229,46.3,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-08-02,14747.0,69.0,24286,128.0,0.0,143,190643018,892003,313956,1654.73,0.0,1847,0.97,,,,,,,,,204740.0,,2646793,,306.0,3956,0.0794,12.6,tests performed,,,,,,316.0,,,,,4085.0,155.0,0.2,46.3,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-08-03,14766.0,19.0,25714,128.0,0.0,143,190888642,245624,332423,1654.73,0.0,1847,0.96,,,,,,,,,,,,,306.0,3956,84,11.9,tests performed,,,,,,327.0,,,,,4227.0,133.0,172,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-08-04,14797.0,31.0,30143,128.0,0.0,143,191289397,400755,389674,1654.73,0.0,1847,0.94,,,,,,,,,,,,,290.0,3749,0.1039,9.6,tests performed,,,,,,338.0,,,,,4370.0,110.0,142,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-08-05,14809.0,12.0,22.0,128.0,0.0,143,191444528,155131,284407,1654.73,0.0,1847,0.93,,,,,,,,,,,,,274.0,3542,0.0803,12.5,tests performed,,,,,,349.0,,,,,4512.0,88.0,114,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-08-06,14836.0,27.0,22571,128.0,0.0,0.0,191793572,349045,291794,1654.73,0.0,0.0,0.91,,,,,,,,,,,,,258.0,3335,0.0875,11.4,tests performed,,,,,,360.0,,,,,4654.0,66.0,85,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-08-07,14836.0,0.0,22571,128.0,0.0,0.0,191793572,0.0,291794,1654.73,0.0,0.0,0.9,,,,,,,,,,,,,242.0,3128,0.0933,10.7,tests performed,,,,,,371.0,,,,,4796.0,43.0,56,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-08-08,14836.0,0.0,22571,128.0,0.0,0.0,191793572,0.0,291794,1654.73,0.0,0.0,0.89,,,,,,,,,,,,,226.0,2922,0.0999,10.0,tests performed,,,,,,381.0,,,,,4925.0,21.0,27,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-08-09,14836.0,0.0,12714,128.0,0.0,0.0,191793572,0.0,164365,1654.73,0.0,0.0,0.87,,,,,,,,,206208.0,,2665.77,,210.0,2715,0.0605,16.5,tests performed,,,,,,381.0,,,,,4925.0,21.0,27,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-08-10,14873.0,37.0,15286,129.0,1.0,143,192271893,478.32,197607,1667658,12928,1847,0.88,,,,,,,,,,,,,205.0,2.65,0.0746,13.4,tests performed,,,,,,381.0,,,,,4925.0,21.0,27,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-08-11,14891.0,18.0,13429,129.0,0.0,143,192504589,232696,173599,1667658,0.0,1847,0.87,,,,,,,,,,,,,200.0,2586,0.0671,14.9,tests performed,,,,,,381.0,,,,,4925.0,21.0,27,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-08-12,14908.0,17.0,14143,129.0,0.0,143,192724358,219769,182833,1667658,0.0,1847,0.86,,,,,,,,,,,,,196.0,2534,0.0722,13.9,tests performed,,,,,,381.0,,,,,4925.0,21.0,27,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-08-13,14924.0,16.0,12571,129.0,0.0,143,192931199,206841,162518,1667658,0.0,1847,0.85,,,,,,,,,,,,,191.0,2469,0.0658,15.2,tests performed,,,,,,381.0,,,,,4925.0,21.0,27,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-08-14,14924.0,0.0,12571,129.0,0.0,143,192931199,0.0,162518,1667658,0.0,1847,0.85,,,,,,,,,,,,,186.0,2405,0.0676,14.8,tests performed,,,,,,381.0,,,,,4925.0,21.0,27,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-08-15,14924.0,0.0,12571,129.0,0.0,143,192931199,0.0,162518,1667658,0.0,1847,0.84,,,,,,,,,,,,,182.0,2353,0.0691,14.5,tests performed,91660.0,51044.0,40616.0,,,381.0,118.49,65.99,52.51,,4925.0,21.0,27,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-08-16,14954.0,30.0,16857,129.0,0.0,143,193319027,387827,217922,1667658,0.0,1847,0.83,,,,,,,,,207446.0,,2681775,,177.0,2288,0.0952,10.5,tests performed,,,,,,370.0,,,,,4783.0,37.0,48,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-08-17,14960.0,6.0,12429,129.0,0.0,0.0,193396592,77565,160671,1667658,0.0,0.0,0.83,,,,,,,,,,,,,176.0,2275,0.0706,14.2,tests performed,,,,,,359.0,,,,,4641.0,53.0,69,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-08-18,14976.0,16.0,12143,129.0,0.0,0.0,193603434,206841,156978,1667658,0.0,0.0,0.82,,,,,,,,,,,,,174.0,2249,0.0698,14.3,tests performed,,,,,,348.0,,,,,4499.0,69.0,89,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-08-19,14981.0,5.0,10429,129.0,0.0,0.0,193668071,64638,134816,1667658,0.0,0.0,0.82,,,,,,,,,,,,,173.0,2236,0.0603,16.6,tests performed,,,,,,337.0,,,,,4357.0,85.0,0.11,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-08-20,14988.0,7.0,9143,129.0,0.0,0.0,193758565,90493,118195,1667658,0.0,0.0,0.82,,,,,,,,,,,,,172.0,2224,0.0532,18.8,tests performed,,,,,,326.0,,,,,4214.0,101.0,131,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-08-21,14988.0,0.0,9143,129.0,0.0,0.0,193758565,0.0,118195,1667658,0.0,0.0,0.82,,,,,,,,,,,,,170.0,2198,0.0538,18.6,tests performed,,,,,,315.0,,,,,4072.0,117.0,151,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-08-22,14988.0,0.0,9143,129.0,0.0,0.0,193758565,0.0,118195,1667658,0.0,0.0,0.82,,,,,,,,,,,,,169.0,2185,0.0541,18.5,tests performed,,,,,,304.0,,,,,3930.0,133.0,172,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-08-23,15002.0,14.0,6857,130.0,1.0,143,193939551,180986,88646,1680585,12928,1847,0.82,,,,,,,,,208619.0,,2696939,,168.0,2172,0.0408,24.5,tests performed,,,,,,304.0,,,,,3930.0,133.0,172,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-08-24,15003.0,1.0,6143,130.0,0.0,143,193952478,12928,79412,1680585,0.0,1847,0.82,,,,,,,,,,,,,168.0,2172,0.0366,27.3,tests performed,,,,,,304.0,,,,,3930.0,133.0,172,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-08-25,15014.0,11.0,5429,130.0,0.0,143,194094682,142203,70178,1680585,0.0,1847,0.83,,,,,,,,,,,,,168.0,2172,0.0323,30.9,tests performed,,,,,,304.0,,,,,3930.0,133.0,172,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-08-26,15016.0,2.0,5.0,130.0,0.0,143,194120537,25855,64638,1680585,0.0,1847,0.83,,,,,,,,,,,,,167.0,2159,0.0299,33.4,tests performed,,,,,,304.0,,,,,3930.0,133.0,172,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-08-27,15025.0,9.0,5286,130.0,0.0,143,194236885,116348,68331,1680585,0.0,1847,0.84,,,,,,,,,,,,,167.0,2159,0.0317,31.6,tests performed,,,,,,304.0,,,,,3930.0,133.0,172,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-08-28,15025.0,0.0,5286,130.0,0.0,143,194236885,0.0,68331,1680585,0.0,1847,0.85,,,,,,,,,,,,,167.0,2159,0.0317,31.6,tests performed,,,,,,304.0,,,,,3930.0,133.0,172,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-08-29,15025.0,0.0,5286,130.0,0.0,143,194236885,0.0,68331,1680585,0.0,1847,0.86,,,,,,,,,209623.0,,2709918,,167.0,2159,0.0317,31.6,tests performed,95918.0,52910.0,43008.0,,,304.0,124.0,68.4,55.6,,3930.0,133.0,172,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-08-30,15032.0,7.0,4286,130.0,0.0,0.0,194327378,90493,55404,1680585,0.0,0.0,0.87,,,,,,,,,,,,,165.0,2133,26,38.5,tests performed,,,,,,292.0,,,,,3775.0,121.0,156,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-08-31,15033.0,1.0,4286,130.0,0.0,0.0,194340306,12928,55404,1680585,0.0,0.0,0.89,,,,,,,,,,,,,164.0,2.12,0.0261,38.3,tests performed,,,,,,280.0,,,,,3620.0,110.0,142,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-09-01,15046.0,13.0,4571,130.0,0.0,0.0,194508364,168059,59098,1680585,0.0,0.0,0.9,,,,,,,,,,,,,162.0,2094,0.0282,35.4,tests performed,,,,,,267.0,,,,,3452.0,98.0,127,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-09-02,15052.0,6.0,5143,130.0,0.0,0.0,194585.93,77565,66485,1680585,0.0,0.0,0.92,,,,,,,,,,,,,160.0,2068,0.0321,31.1,tests performed,,,,,,255.0,,,,,3297.0,86.0,111,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-09-03,15055.0,3.0,4286,130.0,0.0,0.0,194624712,38783,55404,1680585,0.0,0.0,0.93,,,,,,,,,,,,,158.0,2043,0.0271,36.9,tests performed,,,,,,243.0,,,,,3141.0,74.0,96,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-09-04,15055.0,0.0,4286,130.0,0.0,0.0,194624712,0.0,55404,1680585,0.0,0.0,0.94,,,,,,,,,,,,,156.0,2017,0.0275,36.4,tests performed,,,,,,231.0,,,,,2986.0,62.0,0.08,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-09-05,15055.0,0.0,4286,130.0,0.0,0.0,194624712,0.0,55404,1680585,0.0,0.0,0.96,,,,,,,,,,,,,154.0,1991,0.0278,35.9,tests performed,,,,,,218.0,,,,,2818.0,50.0,65,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-09-06,15069.0,14.0,5286,130.0,0.0,0.0,194805698,180986,68331,1680585,0.0,0.0,0.97,,,,,,,,,210856.0,,2725858,,154.0,1991,0.0343,29.1,tests performed,,,,,,218.0,,,,,2818.0,50.0,65,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-09-07,15070.0,1.0,5286,130.0,0.0,0.0,194818626,12928,68331,1680585,0.0,0.0,0.98,,,,,,,,,,,,,153.0,1978,0.0345,28.9,tests performed,,,,,,218.0,,,,,2818.0,50.0,65,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-09-08,15070.0,0.0,3429,130.0,0.0,0.0,194818626,0.0,44323,1680585,0.0,0.0,1.0,,,,,,,,,,,,,152.0,1965,0.0226,44.3,tests performed,,,,,,218.0,,,,,2818.0,50.0,65,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-09-09,15078.0,8.0,3714,130.0,0.0,0.0,194922047,103421,48017,1680585,0.0,0.0,1.02,,,,,,,,,,,,,151.0,1952,0.0246,40.7,tests performed,,,,,,218.0,,,,,2818.0,50.0,65,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-09-10,15083.0,5.0,4.0,130.0,0.0,0.0,194986685,64638,51.71,1680585,0.0,0.0,1.04,,,,,,,,,,,,,150.0,1939,0.0267,37.5,tests performed,,,,,,218.0,,,,,2818.0,50.0,65,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-09-11,15083.0,0.0,4.0,130.0,0.0,0.0,194986685,0.0,51.71,1680585,0.0,0.0,1.06,,,,,,,,,,,,,149.0,1926,0.0268,37.2,tests performed,,,,,,218.0,,,,,2818.0,50.0,65,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-09-12,15083.0,0.0,4.0,130.0,0.0,0.0,194986685,0.0,51.71,1680585,0.0,0.0,1.08,,,,,,,,,,,,,148.0,1913,27,37.0,tests performed,,,,,,218.0,,,,,2818.0,50.0,65,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-09-13,15096.0,13.0,3857,130.0,0.0,0.0,195154743,168059,49864,1680585,0.0,0.0,1.1,,,,,,,,,211883.0,,2739134,,147.0,1.9,0.0262,38.1,tests performed,,,,,,218.0,,,,,2818.0,50.0,65,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-09-14,15099.0,3.0,4143,130.0,0.0,0.0,195193526,38783,53557,1680585,0.0,0.0,1.11,,,,,,,,,,,,,148.0,1913,28,35.7,tests performed,,,,,,218.0,,,,,2818.0,50.0,65,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-09-15,15108.0,9.0,5429,130.0,0.0,0.0,195309874,116348,70178,1680585,0.0,0.0,1.13,,,,,,,,,,,,,150.0,1939,0.0362,27.6,tests performed,,,,,,218.0,,,,,2818.0,50.0,65,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-09-16,15113.0,5.0,5.0,130.0,0.0,0.0,195374512,64638,64638,1680585,0.0,0.0,1.14,,,,,,,,,,,,,151.0,1952,0.0331,30.2,tests performed,,,,,,218.0,,,,,2818.0,50.0,65,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-09-17,15124.0,11.0,5857,130.0,0.0,0.0,195516715,142203,75719,1680585,0.0,0.0,1.16,,,,,,,,,,,,,153.0,1978,0.0383,26.1,tests performed,,,,,,218.0,,,,,2818.0,50.0,65,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-09-18,15124.0,0.0,5857,130.0,0.0,0.0,195516715,0.0,75719,1680585,0.0,0.0,1.17,,,,,,,,,,,,,155.0,2004,0.0378,26.5,tests performed,,,,,,218.0,,,,,2818.0,50.0,65,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-09-19,15124.0,0.0,5857,130.0,0.0,0.0,195516715,0.0,75719,1680585,0.0,0.0,1.18,,,,,,,,,,,,,156.0,2017,0.0375,26.6,tests performed,,,,,,218.0,,,,,2818.0,50.0,65,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-09-20,15140.0,16.0,6286,130.0,0.0,0.0,195723557,206841,81259,1680585,0.0,0.0,1.19,,,,,,,,,212987.0,,2753406,,158.0,2043,0.0398,25.1,tests performed,,,,,,218.0,,,,,2818.0,50.0,65,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-09-21,15140.0,0.0,5857,130.0,0.0,0.0,195723557,0.0,75719,1680585,0.0,0.0,1.2,,,,,,,,,,,,,162.0,2094,0.0362,27.7,tests performed,,,,,,218.0,,,,,2818.0,50.0,65,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-09-22,15153.0,13.0,6429,130.0,0.0,0.0,195891615,168059,83106,1680585,0.0,0.0,1.21,,,,,,,,,,,,,165.0,2133,39,25.7,tests performed,,,,,,218.0,,,,,2818.0,50.0,65,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-09-23,15156.0,3.0,6143,130.0,0.0,0.0,195930398,38783,79412,1680585,0.0,0.0,1.22,,,,,,,,,,,,,169.0,2185,0.0363,27.5,tests performed,,,,,,218.0,,,,,2818.0,50.0,65,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-09-24,15167.0,11.0,6143,130.0,0.0,0.0,196072601,142203,79412,1680585,0.0,0.0,1.23,,,,,,,,,,,,,173.0,2236,0.0355,28.2,tests performed,,,,,,218.0,,,,,2818.0,50.0,65,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-09-25,15167.0,0.0,6143,130.0,0.0,0.0,196072601,0.0,79412,1680585,0.0,0.0,1.24,,,,,,,,,,,,,177.0,2288,0.0347,28.8,tests performed,,,,,,218.0,,,,,2818.0,50.0,65,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-09-26,15167.0,0.0,6143,130.0,0.0,0.0,196072601,0.0,79412,1680585,0.0,0.0,1.25,,,,,,,,,214094.0,,2767717,,181.0,2.34,0.0339,29.5,tests performed,102032.0,54312.0,47720.0,,,218.0,131.9,70.21,61.69,,2818.0,50.0,65,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-09-27,15189.0,22.0,7.0,130.0,0.0,0.0,196357008,284407,90493,1680585,0.0,0.0,1.26,,,,,,,,,,,,,187.0,2417,0.0374,26.7,tests performed,,,,,,201.0,,,,,2598.0,44.0,57,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-09-28,15192.0,3.0,7429,130.0,0.0,0.0,196395791,38783,96033,1680585,0.0,0.0,1.27,,,,,,,,,,,,,190.0,2456,0.0391,25.6,tests performed,,,,,,183.0,,,,,2366.0,39.0,0.05,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-09-29,15209.0,17.0,8.0,130.0,0.0,0.0,196615.56,219769,103421,1680585,0.0,0.0,1.28,,,,,,,,,,,,,193.0,2495,0.0415,24.1,tests performed,,,,,,165.0,,,,,2133.0,33.0,43,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-09-30,15222.0,13.0,9429,130.0,0.0,0.0,196783618,168059,121889,1680585,0.0,0.0,1.28,,,,,,,,,,,,,196.0,2534,0.0481,20.8,tests performed,,,,,,147.0,,,,,1900.0,27.0,35,51.85,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-10-01,15222.0,0.0,7857,130.0,0.0,0.0,196783618,0.0,101574,1680585,0.0,0.0,1.28,,,,,,,,,,,,,199.0,2573,0.0395,25.3,tests performed,,,,,,130.0,,,,,1681.0,22.0,28,49.07,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-10-02,15222.0,0.0,7857,130.0,0.0,0.0,196783618,0.0,101574,1680585,0.0,0.0,1.29,,,,,,,,,,,,,202.0,2611,0.0389,25.7,tests performed,,,,,,112.0,,,,,1448.0,16.0,21,49.07,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-10-03,15222.0,0.0,7857,130.0,0.0,0.0,196783618,0.0,101574,1680585,0.0,0.0,1.3,,,,,,,,,,,,,205.0,2.65,0.0383,26.1,tests performed,102692.0,54383.0,48309.0,,,94.0,132.76,70.3,62.45,,1215.0,10.0,13,49.07,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-10-04,15267.0,45.0,11143,130.0,0.0,0.0,197365359,581741,144.05,1680585,0.0,0.0,1.31,,,,,,,,,215733.0,,2788906,,205.0,2.65,0.0544,18.4,tests performed,,,,,,90.0,,,,,1163.0,12.0,16,49.07,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-10-05,15271.0,4.0,11286,130.0,0.0,0.0,197417.07,51.71,145897,1680585,0.0,0.0,1.29,,,,,,,,,,,,,207.0,2676,0.0545,18.3,tests performed,,,,,,86.0,,,,,1112.0,14.0,18,49.07,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-10-06,15284.0,13.0,10714,130.0,0.0,0.0,197585128,168059,138.51,1680585,0.0,0.0,1.28,,,,,,,,,,,,,210.0,2715,51,19.6,tests performed,,,,,,82.0,,,,,1060.0,15.0,19,49.07,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-10-07,15288.0,4.0,9429,130.0,0.0,0.0,197636838,51.71,121889,1680585,0.0,0.0,1.27,,,,,,,,,,,,,212.0,2741,0.0445,22.5,tests performed,,,,,,78.0,,,,,1008.0,17.0,22,49.07,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-10-08,15291.0,3.0,9857,130.0,0.0,0.0,197675621,38783,127429,1680585,0.0,0.0,1.26,,,,,,,,,,,,,215.0,2779,0.0458,21.8,tests performed,,,,,,74.0,,,,,957.0,19.0,25,49.07,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-10-09,15291.0,0.0,9857,130.0,0.0,0.0,197675621,0.0,127429,1680585,0.0,0.0,1.26,,,,,,,,,,,,,217.0,2805,0.0454,22.0,tests performed,,,,,,70.0,,,,,905.0,20.0,26,49.07,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-10-10,15291.0,0.0,9857,130.0,0.0,0.0,197675621,0.0,127429,1680585,0.0,0.0,1.26,,,,,,,,,,,,,219.0,2831,45,22.2,tests performed,,,,,,66.0,,,,,853.0,22.0,28,49.07,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-10-11,15307.0,16.0,5714,130.0,0.0,0.0,197882462,206841,73872,1680585,0.0,0.0,1.26,,,,,,,,,217286.0,,2808982,,222.0,2.87,0.0257,38.9,tests performed,,,,,,66.0,,,,,853.0,22.0,28,49.07,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-10-12,15307.0,0.0,5143,130.0,0.0,0.0,197882462,0.0,66485,1680585,0.0,0.0,1.27,,,,,,,,,,,,,218.0,2818,0.0236,42.4,tests performed,,,,,,66.0,,,,,853.0,22.0,28,49.07,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-10-13,15314.0,7.0,4286,130.0,0.0,0.0,197972956,90493,55404,1680585,0.0,0.0,1.28,,,,,,,,,,,,,213.0,2754,0.0201,49.7,tests performed,,,,,,66.0,,,,,853.0,22.0,28,49.07,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-10-14,15326.0,12.0,5429,130.0,0.0,0.0,198128086,155131,70178,1680585,0.0,0.0,1.3,,,,,,,,,,,,,209.0,2702,26,38.5,tests performed,,,,,,66.0,,,,,853.0,22.0,28,49.07,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-10-15,15338.0,12.0,6714,130.0,0.0,0.0,198283217,155131,86799,1680585,0.0,0.0,1.31,,,,,,,,,,,,,204.0,2637,0.0329,30.4,tests performed,,,,,,66.0,,,,,853.0,22.0,28,49.07,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
AND,Europe,Andorra,2021-10-16,15338.0,0.0,6714,130.0,0.0,0.0,198283217,0.0,86799,1680585,0.0,0.0,1.33,,,,,,,,,,,,,200.0,2586,0.0336,29.8,tests performed,,,,,,66.0,,,,,853.0,22.0,28,49.07,77354.0,163755,,,,,,109135,7.97,29.0,37.8,,,83.73,868,,,,
